time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Precipitation,CloudCover,Temperature,Snowfall,Wind
2007-06-17 00:00:00,144.84600000000006,20.03999999999998,28776.61,601.7999999999997,1.0,154.0,128.0,0.0,0.029052734,286.04376,0.0,3.2038274
2007-06-17 02:00:00,122.81399999999994,24.01200000000001,29034.76999999997,527.9999999999993,921.0,79.0,542.0,0.0,0.0,284.7495,0.0,2.6063187
2007-06-17 04:00:00,23.33799999999999,12.818,29185.649999999994,110.60000000000002,0.0,35.0,0.0,0.0,0.0,283.85333,0.0,2.1838467
2007-06-17 06:00:00,23.286000000000016,12.822000000000005,28871.999999999996,110.20000000000016,0.0,56.0,0.0,0.0,0.0,286.34146,0.0,2.4879742
2007-06-17 08:00:00,82.632,11.449999999999996,28852.630000000016,353.99999999999994,0.0,52.0,736.0,0.0,0.055908203,290.30853,0.0,2.3378859
2007-06-17 10:00:00,185.148,15.014000000000005,28612.529999999984,775.8000000000004,0.0,328.0,2089.0,0.0,0.0050354004,293.33258,0.0,2.4792557
2007-06-17 12:00:00,206.056,26.734,28775.72,891.4000000000004,424.0,757.0,1174.0,2.6490954e-10,0.4680786,295.15802,0.0,4.106381
2007-06-17 14:00:00,186.588,28.829999999999995,28940.94,805.3999999999994,463.0,1346.0,205.0,1.903375e-07,0.17654419,292.60168,0.0,3.865904
2007-06-17 16:00:00,200.67200000000003,17.672000000000004,28856.230000000003,857.3999999999999,0.0,1275.0,272.0,3.7762854e-07,0.029052734,290.6089,0.0,3.5182297
2007-06-17 18:00:00,423.14000000000016,37.590000000000025,28321.760000000013,1815.6,1441.0,894.0,2047.0,8.2241166e-07,1.0,289.93964,0.0,4.338688
2007-06-17 20:00:00,291.31,21.576,28726.960000000014,1218.5999999999995,874.0,38.0,1541.0,5.814764e-08,0.68652344,290.0116,0.0,5.609152
2007-06-17 22:00:00,57.25999999999996,11.255999999999998,28959.820000000014,238.99999999999986,0.0,24.0,0.0,2.6490954e-10,0.9961853,288.98636,0.0,4.7100115
2007-06-18 00:00:00,28.422000000000004,13.322000000000001,29024.5,128.19999999999993,0.0,49.0,0.0,0.0,0.9907837,288.2379,0.0,3.4379978
2007-06-18 02:00:00,19.77999999999997,10.918,28767.929999999986,95.2000000000001,0.0,48.0,0.0,0.0,0.24554443,287.68497,0.0,2.5408196
2007-06-18 04:00:00,20.524000000000022,11.931999999999993,28963.200000000008,100.6,0.0,48.0,0.0,0.0,0.07885742,287.55536,0.0,3.1266916
2007-06-18 06:00:00,120.38200000000002,13.163999999999998,28947.35,506.6,0.0,54.0,1236.0,0.0,0.75094604,289.13248,0.0,4.644752
2007-06-18 08:00:00,159.05800000000005,16.081999999999994,28471.249999999996,668.8,0.0,45.0,2069.0,2.3841857e-09,0.45812988,292.18536,0.0,4.909
2007-06-18 10:00:00,41.21399999999996,13.198,28797.720000000005,188.60000000000028,0.0,31.0,329.0,9.404288e-09,0.26345825,294.81854,0.0,5.037351
2007-06-18 12:00:00,20.038000000000007,11.362000000000005,28682.520000000004,96.99999999999994,0.0,25.0,0.0,4.7683715e-09,0.29086304,296.90918,0.0,5.3776083
2007-06-18 14:00:00,21.824000000000005,14.35400000000001,29078.699999999986,105.79999999999997,0.0,38.0,0.0,8.212195e-09,0.21560669,297.8979,0.0,4.9764977
2007-06-18 16:00:00,21.71200000000001,14.116000000000005,29125.599999999984,106.60000000000024,0.0,46.0,0.0,3.7272773e-07,0.15679932,295.59457,0.0,4.24743
2007-06-18 18:00:00,62.216,16.111999999999995,28823.509999999984,276.6,0.0,46.0,607.0,0.0,0.19122314,295.82477,0.0,2.17324
2007-06-18 20:00:00,97.70000000000003,29.069999999999986,28978.75000000001,439.7999999999994,0.0,48.0,0.0,0.0,0.02029419,292.67816,0.0,0.05800185
2007-06-18 22:00:00,65.60399999999998,17.18,29056.7,279.5999999999999,0.0,51.0,0.0,0.0,0.049682617,291.30658,0.0,0.19175002
2007-06-19 00:00:00,78.00399999999998,13.893999999999995,28939.979999999985,330.3999999999998,0.0,46.0,798.0,6.6227385e-10,0.121520996,288.95483,0.0,0.7825193
2007-06-19 02:00:00,20.236,11.950000000000005,28775.649999999987,97.39999999999996,0.0,47.0,0.0,0.0,0.0,288.0374,0.0,1.8529915
2007-06-19 04:00:00,21.004000000000005,12.941999999999998,28775.67,101.99999999999993,0.0,45.0,0.0,0.0,0.0,287.768,0.0,2.3810678
2007-06-19 06:00:00,186.18800000000007,15.552,28692.80000000001,782.7999999999993,414.0,31.0,1753.0,0.0,0.0,290.24646,0.0,2.8010497
2007-06-19 08:00:00,89.46200000000006,11.878000000000002,28547.01,386.1999999999995,556.0,35.0,589.0,0.0,0.0,293.46442,0.0,3.1834748
2007-06-19 10:00:00,42.338000000000015,13.560000000000004,28650.019999999986,209.60000000000016,0.0,32.0,0.0,0.0,0.0,297.58054,0.0,4.012496
2007-06-19 12:00:00,67.11399999999989,13.645999999999999,28251.2,288.60000000000014,0.0,46.0,573.0,0.0,0.0,301.69745,0.0,4.7747498
2007-06-19 14:00:00,25.130000000000006,15.897999999999994,28914.26,126.79999999999998,0.0,49.0,0.0,8.477105e-09,0.0,303.38544,0.0,5.298746
2007-06-19 16:00:00,31.199999999999992,22.70800000000001,29017.84000000001,168.20000000000022,0.0,53.0,0.0,2.3841857e-09,0.0,303.35336,0.0,3.2570128
2007-06-19 18:00:00,74.62600000000002,20.62800000000001,28823.930000000004,325.19999999999993,3.0,50.0,0.0,8.952618e-07,0.00030517578,298.371,0.0,2.214675
2007-06-19 20:00:00,138.29800000000003,19.048,28901.16000000001,579.8,0.0,51.0,644.0,1.9861593e-06,0.031280518,292.7984,0.0,2.212706
2007-06-19 22:00:00,68.75999999999996,16.282,29217.670000000016,285.39999999999986,0.0,50.0,0.0,9.4956823e-07,0.6164856,291.60413,0.0,0.51519966
2007-06-20 00:00:00,22.132,14.386,29099.739999999987,109.59999999999987,0.0,46.0,0.0,1.5894572e-09,0.0140686035,291.3174,0.0,3.9386616
2007-06-20 02:00:00,20.13599999999999,11.846000000000005,28767.19000000001,98.19999999999996,0.0,35.0,0.0,0.0,0.0,289.2713,0.0,4.5045514
2007-06-20 04:00:00,19.391999999999992,10.585999999999991,28774.220000000016,91.6000000000001,0.0,32.0,0.0,0.0,0.0,286.87817,0.0,3.6609495
2007-06-20 06:00:00,134.93399999999997,14.638000000000005,28741.01,583.8000000000002,393.0,33.0,1011.0,0.0,0.0,287.56226,0.0,3.7829933
2007-06-20 08:00:00,138.78799999999998,12.109999999999996,28598.699999999986,583.5999999999998,498.0,46.0,1477.0,0.0,0.20126343,290.51062,0.0,4.4511104
2007-06-20 10:00:00,36.457999999999984,11.155999999999995,28463.94000000001,183.6,0.0,45.0,0.0,0.0,0.18310547,293.06024,0.0,3.3418036
2007-06-20 12:00:00,48.88800000000001,13.471999999999996,28829.7,241.60000000000008,0.0,49.0,0.0,0.0,0.2645874,294.83423,0.0,3.6423492
2007-06-20 14:00:00,107.62600000000003,14.810000000000004,28862.33,473.8000000000001,0.0,51.0,730.0,1.5894572e-09,0.033843994,296.57294,0.0,2.8379717
2007-06-20 16:00:00,38.397999999999975,16.371999999999993,28974.45,180.2000000000001,0.0,53.0,216.0,0.0,0.040008545,296.64853,0.0,2.2859702
2007-06-20 18:00:00,108.238,36.18799999999999,29012.49,491.19999999999993,0.0,99.0,301.0,1.8543668e-09,0.003753662,295.87524,0.0,1.2955762
2007-06-20 20:00:00,316.9740000000001,42.790000000000006,28654.08,1354.9999999999993,421.0,1965.0,1371.0,9.271834e-10,0.0718689,292.77414,0.0,0.4112737
2007-06-20 22:00:00,82.32200000000002,28.948000000000015,29047.02999999999,369.59999999999985,449.0,134.0,0.0,6.6227385e-10,0.0847168,291.22137,0.0,1.1877366
2007-06-21 00:00:00,23.210000000000008,12.870000000000005,29032.77,110.00000000000021,0.0,12.0,0.0,3.0994414e-08,0.07342529,289.93262,0.0,0.830467
2007-06-21 02:00:00,26.24399999999999,16.73400000000001,28822.900000000005,125.40000000000008,0.0,91.0,0.0,6.503529e-08,0.20471191,288.74817,0.0,1.4713593
2007-06-21 04:00:00,40.56399999999999,17.953999999999986,28849.42000000001,186.19999999999987,0.0,92.0,226.0,6.106165e-08,0.31298828,287.91656,0.0,1.851602
2007-06-21 06:00:00,201.63000000000008,11.978000000000005,28830.919999999984,838.1999999999998,0.0,8.0,2120.0,0.0,0.03564453,288.52344,0.0,2.8848298
2007-06-21 08:00:00,83.30000000000003,25.25000000000001,28706.850000000013,370.8000000000001,0.0,139.0,857.0,3.443824e-09,0.11630249,290.2246,0.0,3.9649124
2007-06-21 10:00:00,23.642000000000014,12.620000000000005,28735.8,112.99999999999987,0.0,27.0,0.0,2.1192763e-08,0.16189575,292.69446,0.0,4.366134
2007-06-21 12:00:00,27.37,18.262,28842.840000000004,138.2,0.0,79.0,0.0,2.6755863e-08,0.13650513,294.3636,0.0,5.0760965
2007-06-21 14:00:00,29.52600000000003,22.954,28991.009999999995,147.59999999999994,0.0,105.0,0.0,1.3245477e-08,0.11999512,294.0905,0.0,5.631745
2007-06-21 16:00:00,27.448000000000004,10.818,29017.599999999995,125.19999999999996,0.0,0.0,76.0,1.0596382e-09,0.16418457,294.0147,0.0,5.416806
2007-06-21 18:00:00,61.13600000000001,27.362000000000005,28920.969999999987,289.7999999999999,0.0,137.0,432.0,7.947286e-10,0.1706543,292.91235,0.0,3.7034729
2007-06-21 20:00:00,103.06999999999998,21.80200000000001,28919.76000000001,458.6,446.0,383.0,0.0,0.0,0.10409546,290.84467,0.0,3.3434343
2007-06-21 22:00:00,159.8059999999999,23.94200000000001,28757.080000000005,698.2000000000011,486.0,1327.0,0.0,0.0,0.004058838,288.77228,0.0,3.9376206
2007-06-22 00:00:00,33.39,25.524000000000008,29058.050000000014,170.99999999999991,0.0,182.0,0.0,0.0,0.004058838,287.89343,0.0,3.999802
2007-06-22 02:00:00,25.313999999999986,13.088000000000005,28990.23999999998,122.99999999999979,0.0,38.0,0.0,0.0,0.09689331,287.14075,0.0,4.2666745
2007-06-22 04:00:00,67.25199999999998,18.005999999999997,29017.939999999984,295.2000000000002,0.0,109.0,643.0,5.8280096e-09,0.4487915,286.87848,0.0,4.764154
2007-06-22 06:00:00,87.36999999999996,21.411999999999992,28951.299999999992,389.19999999999976,0.0,103.0,424.0,4.2200088e-07,0.5715332,287.1631,0.0,4.816414
2007-06-22 08:00:00,128.84400000000008,8.132000000000003,28545.030000000013,536.3999999999996,0.0,0.0,1784.0,1.6596582e-07,1.0,287.94022,0.0,5.7436223
2007-06-22 10:00:00,30.545999999999967,23.457999999999995,28628.839999999986,157.8000000000001,0.0,139.0,0.0,9.907617e-08,0.9812622,288.81622,0.0,4.3777204
2007-06-22 12:00:00,24.350000000000005,13.550000000000004,28747.130000000016,113.9999999999999,0.0,35.0,0.0,7.563167e-08,0.23852539,290.4022,0.0,5.3099666
2007-06-22 14:00:00,26.12,16.13399999999999,28749.950000000004,129.99999999999991,0.0,69.0,0.0,6.577704e-07,0.1472168,290.5639,0.0,5.8474894
2007-06-22 16:00:00,28.25400000000002,21.076000000000004,29051.750000000004,147.80000000000004,0.0,100.0,0.0,5.9869556e-08,0.24578857,289.98758,0.0,6.292266
2007-06-22 18:00:00,60.12399999999993,9.887999999999998,28892.07,256.6000000000002,0.0,0.0,631.0,1.139111e-08,0.19030762,290.03284,0.0,4.574092
2007-06-22 20:00:00,30.582000000000004,24.350000000000033,28963.120000000014,163.2,0.0,141.0,0.0,1.9338396e-08,0.30700684,288.92404,0.0,4.5745726
2007-06-22 22:00:00,24.14800000000001,13.907999999999996,29207.89,118.39999999999974,0.0,35.0,0.0,8.212195e-09,0.43954468,287.99377,0.0,4.4224734
2007-06-23 00:00:00,25.89,15.860000000000005,28851.320000000003,131.19999999999993,0.0,66.0,0.0,1.8543668e-09,0.47988892,287.89923,0.0,4.353309
2007-06-23 02:00:00,26.59200000000001,17.944000000000006,28810.21,134.19999999999985,0.0,90.0,0.0,7.947286e-10,0.65322876,287.34586,0.0,4.6297946
2007-06-23 04:00:00,24.638000000000005,10.336,28821.939999999995,116.99999999999994,0.0,10.0,33.0,5.298191e-10,0.9840088,287.2684,0.0,4.5330634
2007-06-23 06:00:00,76.14,21.629999999999995,28777.960000000006,332.4000000000004,0.0,140.0,783.0,6.887648e-09,0.9961853,287.76416,0.0,5.203001
2007-06-23 08:00:00,21.772000000000013,9.392,28727.00000000001,103.59999999999985,0.0,4.0,0.0,1.139111e-08,0.47427368,288.9242,0.0,5.117892
2007-06-23 10:00:00,37.134000000000015,19.254,28709.18,177.19999999999996,0.0,99.0,0.0,8.477105e-09,0.17376709,291.00818,0.0,5.0484986
2007-06-23 12:00:00,26.358000000000025,16.266,28790.83,129.39999999999986,0.0,61.0,0.0,2.3841857e-09,0.3204956,292.5267,0.0,5.0779934
2007-06-23 14:00:00,24.89399999999999,14.144000000000005,28931.25999999999,121.80000000000004,0.0,40.0,0.0,6.357829e-09,0.123168945,293.6769,0.0,5.5575085
2007-06-23 16:00:00,88.31400000000002,21.94400000000001,28817.81,386.9999999999997,0.0,115.0,909.0,8.556578e-08,0.14224243,293.08902,0.0,5.4818826
2007-06-23 18:00:00,67.71400000000004,10.548000000000004,28843.43,290.8000000000004,0.0,0.0,677.0,5.1392448e-08,0.08129883,292.21136,0.0,3.9749987
2007-06-23 20:00:00,31.598000000000006,22.034000000000002,29005.21000000001,157.7999999999999,0.0,126.0,0.0,0.0,0.37026978,290.5089,0.0,3.1799588
2007-06-23 22:00:00,26.52200000000002,13.768000000000004,28973.16,128.99999999999972,0.0,35.0,0.0,2.3841857e-09,0.00030517578,288.92554,0.0,1.7302414
2007-06-24 00:00:00,28.504,14.877999999999998,29041.179999999997,135.40000000000003,0.0,67.0,0.0,0.0,0.04156494,287.61646,0.0,2.4177036
2007-06-24 02:00:00,35.05,18.372,29025.160000000003,166.19999999999982,0.0,87.0,0.0,0.0,0.0234375,286.5915,0.0,2.794961
2007-06-24 04:00:00,72.73199999999997,9.682,29058.200000000004,309.6000000000002,0.0,10.0,778.0,0.0,0.034057617,285.85974,0.0,2.8502777
2007-06-24 06:00:00,31.554000000000002,22.595999999999986,29091.199999999993,158.7999999999999,0.0,140.0,0.0,0.0,0.018463135,287.156,0.0,3.4852486
2007-06-24 08:00:00,24.23400000000002,9.806,29073.339999999986,114.39999999999986,0.0,5.0,0.0,1.3245477e-09,0.24951172,288.75433,0.0,4.892373
2007-06-24 10:00:00,29.05999999999998,16.818000000000012,28786.690000000013,143.1999999999999,0.0,96.0,0.0,1.3245477e-09,0.7138672,291.37482,0.0,4.745288
2007-06-24 12:00:00,30.473999999999982,14.026,28665.86999999999,144.79999999999976,0.0,54.0,0.0,2.0186107e-07,0.97210693,292.1245,0.0,5.5347896
2007-06-24 14:00:00,94.402,12.104000000000001,28689.84,393.8000000000004,0.0,48.0,521.0,2.1855037e-08,0.27069092,293.33694,0.0,5.6480556
2007-06-24 16:00:00,143.71399999999997,19.042000000000005,29027.68000000001,597.0,0.0,115.0,1214.0,0.0,0.29849243,295.9298,0.0,4.372647
2007-06-24 18:00:00,60.47,9.027999999999999,28914.310000000016,282.5999999999999,0.0,0.0,259.0,2.6490954e-09,0.015014648,295.6325,0.0,2.4564188
2007-06-24 20:00:00,61.343999999999994,20.384000000000004,28911.660000000003,300.60000000000014,0.0,124.0,0.0,2.3841857e-09,0.21276855,292.7384,0.0,3.476349
2007-06-24 22:00:00,103.118,12.626,28945.26000000001,432.6,0.0,45.0,677.0,0.0,0.054718018,290.85452,0.0,5.344619
2007-06-25 00:00:00,39.632,13.238000000000005,28967.579999999984,179.6000000000001,0.0,55.0,0.0,0.0,0.089416504,289.43192,0.0,4.823257
2007-06-25 02:00:00,27.89599999999998,18.174000000000007,28894.739999999994,134.2,0.0,108.0,0.0,2.3841857e-09,0.28851318,288.3006,0.0,5.3615212
2007-06-25 04:00:00,21.001999999999992,7.860000000000002,29004.679999999986,102.79999999999993,0.0,0.0,0.0,2.5166406e-08,0.9871826,287.64337,0.0,5.7870564
2007-06-25 06:00:00,133.314,19.236,28838.5,570.1999999999996,0.0,129.0,1200.0,2.945794e-07,0.25131226,287.75433,0.0,5.8776903
2007-06-25 08:00:00,146.24599999999995,11.096000000000007,28393.289999999986,613.6,0.0,25.0,2058.0,3.1789145e-09,0.22155762,288.10788,0.0,6.0032153
2007-06-25 10:00:00,32.562,12.97,28748.060000000005,148.80000000000024,0.0,75.0,125.0,1.5232299e-08,0.30899048,289.8114,0.0,7.1516275
2007-06-25 12:00:00,26.337999999999965,15.659999999999984,28831.209999999995,128.9999999999998,0.0,82.0,0.0,1.8146302e-08,0.07876587,290.86227,0.0,8.569117
2007-06-25 14:00:00,22.77800000000001,8.62,28977.520000000026,105.39999999999996,0.0,16.0,0.0,2.78155e-09,0.11502075,291.72336,0.0,8.766571
2007-06-25 16:00:00,37.53000000000004,22.669999999999977,29135.4,184.39999999999995,0.0,139.0,0.0,2.6490954e-10,0.105773926,291.4145,0.0,8.03451
2007-06-25 18:00:00,62.53000000000002,9.277999999999997,29057.800000000014,266.4,0.0,12.0,617.0,1.4570024e-08,0.2109375,289.21457,0.0,9.259003
2007-06-25 20:00:00,271.3020000000001,21.56,28638.47,1163.7999999999995,313.0,1929.0,816.0,1.5258789e-07,0.9853821,286.17896,0.0,8.244062
2007-06-25 22:00:00,251.072,36.907999999999966,28720.81,1081.8,1672.0,1051.0,0.0,2.3735895e-07,1.0,285.60944,0.0,8.968666
2007-06-26 00:00:00,77.16600000000003,7.607999999999999,28755.97000000001,339.00000000000017,1.0,56.0,596.0,1.1973911e-07,0.9737549,286.0362,0.0,8.441041
2007-06-26 02:00:00,29.308,17.114000000000004,28914.40999999998,143.60000000000005,0.0,121.0,0.0,1.8371476e-07,0.9848938,286.16736,0.0,6.908747
2007-06-26 04:00:00,25.746000000000034,12.361999999999993,28926.87,122.79999999999984,0.0,76.0,0.0,3.1815634e-07,0.8122864,286.02945,0.0,6.7079935
2007-06-26 06:00:00,115.976,12.32,28714.21000000001,496.00000000000017,0.0,57.0,834.0,3.523297e-08,1.0,286.09296,0.0,6.331182
2007-06-26 08:00:00,137.38,15.944,28479.82000000001,579.6000000000004,0.0,90.0,1822.0,1.11262e-08,0.83691406,286.61508,0.0,5.5370855
2007-06-26 10:00:00,23.174,9.120000000000003,28536.750000000004,108.19999999999986,0.0,16.0,0.0,4.834599e-08,1.0,287.41653,0.0,5.7962675
2007-06-26 12:00:00,28.768000000000004,18.943999999999992,28846.82000000001,146.0,0.0,116.0,0.0,1.07288365e-08,0.961853,288.45734,0.0,5.236039
2007-06-26 14:00:00,22.15800000000001,7.756000000000004,28774.38999999999,101.79999999999997,0.0,0.0,0.0,2.251731e-09,0.15567017,289.0224,0.0,5.3183465
2007-06-26 16:00:00,29.75000000000001,20.494000000000003,28936.019999999997,152.59999999999997,0.0,135.0,0.0,1.721912e-09,0.31134033,289.068,0.0,4.2533126
2007-06-26 18:00:00,75.57599999999998,18.234,29068.899999999987,333.39999999999975,0.0,68.0,644.0,8.742014e-09,0.22845459,288.41998,0.0,3.0625336
2007-06-26 20:00:00,73.59600000000003,28.068000000000005,28988.000000000004,329.2000000000001,0.0,161.0,0.0,1.8411212e-08,0.2000122,286.29407,0.0,2.6000652
2007-06-26 22:00:00,306.30999999999995,14.456,28793.93,1290.7999999999984,970.0,438.0,1335.0,2.9140048e-09,0.29595947,285.41562,0.0,2.8899984
2007-06-27 00:00:00,29.67,15.487999999999998,29087.07,137.20000000000005,0.0,84.0,0.0,0.0,0.042541504,284.66498,0.0,3.2199683
2007-06-27 02:00:00,27.19200000000001,12.033999999999983,28846.309999999994,125.79999999999984,0.0,48.0,0.0,0.0,0.07467651,283.60425,0.0,3.0704873
2007-06-27 04:00:00,28.944,13.770000000000007,28955.37,132.6,0.0,64.0,0.0,2.6490954e-10,0.19967651,283.42773,0.0,3.3182926
2007-06-27 06:00:00,216.05600000000007,17.804000000000006,28739.71,912.1999999999997,0.0,1002.0,1665.0,9.271834e-10,0.2374878,284.4671,0.0,3.734873
2007-06-27 08:00:00,201.73000000000005,14.845999999999995,28605.310000000016,848.4000000000016,0.0,895.0,2089.0,7.417467e-09,0.4237671,287.3282,0.0,4.229242
2007-06-27 10:00:00,92.45399999999991,12.871999999999993,28299.709999999992,391.8000000000003,0.0,63.0,1102.0,1.7616484e-08,0.13723755,289.14728,0.0,4.495208
2007-06-27 12:00:00,33.736000000000004,12.360000000000005,28600.17,156.1999999999999,0.0,46.0,0.0,1.4570024e-08,0.21237183,289.6572,0.0,4.8067646
2007-06-27 14:00:00,43.022000000000055,17.825999999999997,28870.940000000013,207.3999999999997,0.0,236.0,0.0,3.5100513e-08,0.37246704,289.90485,0.0,5.829125
2007-06-27 16:00:00,24.434000000000008,10.778000000000004,28988.26,113.59999999999992,0.0,25.0,0.0,3.5497877e-08,0.29776,289.44107,0.0,4.6394644
2007-06-27 18:00:00,185.92,24.526,28813.12,799.2,0.0,1533.0,902.0,0.0,0.25442505,288.79865,0.0,4.416336
2007-06-27 20:00:00,459.1539999999998,38.945999999999984,28542.71000000001,1964.8000000000006,2093.0,2324.0,1373.0,1.7881394e-08,0.23217773,287.5467,0.0,3.73672
2007-06-27 22:00:00,138.51400000000007,15.748000000000005,28903.429999999997,588.8000000000009,510.0,131.0,139.0,5.9604646e-09,0.06817627,286.60425,0.0,4.624002
2007-06-28 00:00:00,37.24800000000001,20.831999999999997,28811.359999999986,180.2000000000001,0.0,137.0,0.0,6.225374e-09,0.016937256,286.20654,0.0,4.1279554
2007-06-28 02:00:00,27.584000000000017,10.000000000000004,28924.540000000008,131.39999999999998,0.0,20.0,0.0,1.5894572e-09,0.13571167,286.01422,0.0,3.9071112
2007-06-28 04:00:00,40.898,22.980000000000015,28913.040000000005,194.99999999999991,0.0,146.0,100.0,5.298191e-10,0.47305298,285.4773,0.0,4.0191264
2007-06-28 06:00:00,75.14599999999997,7.836000000000005,28642.609999999986,323.8000000000004,0.0,5.0,462.0,7.947286e-10,0.50772095,286.10608,0.0,4.102388
2007-06-28 08:00:00,118.10999999999996,18.614000000000008,28501.94000000001,500.19999999999976,0.0,104.0,1257.0,3.5762786e-09,0.35476685,287.9256,0.0,5.002551
2007-06-28 10:00:00,176.03799999999995,9.01799999999999,28321.38999999999,745.2,0.0,324.0,2049.0,3.7219788e-08,0.113983154,289.5856,0.0,4.637994
2007-06-28 12:00:00,129.71000000000004,14.616000000000005,28390.200000000008,550.2000000000004,0.0,88.0,1662.0,2.1855037e-08,0.6392822,290.1487,0.0,5.0940666
2007-06-28 14:00:00,28.26000000000001,13.215999999999996,28904.929999999986,134.79999999999995,0.0,42.0,0.0,1.8543668e-08,0.5327759,291.32675,0.0,4.67517
2007-06-28 16:00:00,30.36000000000001,16.762,28911.040000000005,149.8,0.0,73.0,0.0,2.503395e-08,0.4250183,291.82056,0.0,4.568525
2007-06-28 18:00:00,276.61599999999993,45.13199999999997,28630.799999999992,1196.9999999999989,0.0,2327.0,660.0,0.0,0.29052734,291.38522,0.0,3.1535735
2007-06-28 20:00:00,238.00999999999996,16.32800000000001,28777.550000000007,998.6,0.0,921.0,2113.0,3.973643e-10,0.31854248,290.00287,0.0,3.0508125
2007-06-28 22:00:00,117.45800000000004,22.11200000000001,29040.68,494.8000000000003,0.0,181.0,1238.0,0.0,0.7677307,288.99542,0.0,3.1949594
2007-06-29 00:00:00,51.99800000000002,11.4,28928.91,224.0,0.0,17.0,0.0,0.0,0.030029297,287.56918,0.0,3.0726469
2007-06-29 02:00:00,27.742,16.881999999999998,28892.840000000004,137.39999999999995,0.0,94.0,0.0,1.3245477e-10,0.049102783,286.9079,0.0,3.6102507
2007-06-29 04:00:00,25.82600000000001,14.221999999999998,28974.44,128.79999999999978,0.0,39.0,0.0,3.5762786e-09,0.042877197,286.48682,0.0,4.269171
2007-06-29 06:00:00,25.729999999999997,14.186000000000005,29061.290000000005,125.19999999999996,0.0,71.0,0.0,0.0,0.15188599,287.3216,0.0,4.819093
2007-06-29 08:00:00,93.64399999999999,14.424000000000001,28291.3,406.40000000000015,0.0,57.0,830.0,2.609359e-08,0.9430237,288.9135,0.0,6.7263403
2007-06-29 10:00:00,147.79200000000003,18.708,28554.920000000016,645.9999999999999,713.0,51.0,745.0,3.8411883e-09,0.8463135,289.4975,0.0,6.1607604
2007-06-29 12:00:00,198.76,18.152,28575.179999999986,837.7999999999994,568.0,75.0,2084.0,8.569823e-08,0.99905396,289.92712,0.0,5.0037293
2007-06-29 14:00:00,50.29799999999997,13.278,28941.30000000001,234.5999999999998,0.0,34.0,243.0,8.662542e-08,0.8859863,289.52826,0.0,5.010762
2007-06-29 16:00:00,53.37599999999998,20.33,29062.65,255.99999999999991,0.0,98.0,0.0,5.298191e-10,0.98812866,291.15408,0.0,6.579884
2007-06-29 18:00:00,218.00400000000008,30.879999999999992,28867.879999999986,935.8,2120.0,18.0,759.0,0.0,0.7562866,290.99603,0.0,5.3221583
2007-06-29 20:00:00,264.09200000000016,22.96,28609.73000000001,1112.6,449.0,107.0,1560.0,2.1457673e-08,0.4232483,290.12415,0.0,4.423496
2007-06-29 22:00:00,146.93599999999995,10.772000000000002,28861.890000000007,628.6000000000003,513.0,6.0,576.0,5.086263e-08,0.91122437,289.15503,0.0,3.9753938
2007-06-30 00:00:00,30.72199999999999,19.916000000000004,28894.959999999985,156.3999999999999,0.0,115.0,0.0,3.284878e-08,0.7103882,289.07996,0.0,4.0277505
2007-06-30 02:00:00,22.976000000000006,7.737999999999998,28948.79,103.99999999999996,0.0,0.0,0.0,2.1192763e-09,0.7142639,288.7084,0.0,3.8692815
2007-06-30 04:00:00,34.69200000000001,19.03399999999999,29030.839999999986,170.00000000000003,0.0,121.0,47.0,5.298191e-10,0.6773071,287.91116,0.0,3.4432056
2007-06-30 06:00:00,187.15600000000006,8.639999999999997,28761.35,776.9999999999992,0.0,0.0,2112.0,5.298191e-10,0.7319946,288.88925,0.0,4.775815
2007-06-30 08:00:00,67.37199999999996,16.06200000000001,28612.7,301.2000000000005,0.0,117.0,653.0,1.721912e-08,0.99935913,290.90778,0.0,4.781346
2007-06-30 10:00:00,26.060000000000024,7.287999999999998,28734.630000000005,120.79999999999997,0.0,0.0,0.0,3.390842e-08,0.996521,292.13095,0.0,3.818101
2007-06-30 12:00:00,37.281999999999975,18.758000000000006,28818.24000000001,174.19999999999993,0.0,120.0,0.0,5.5631002e-08,0.3774109,293.58453,0.0,5.0322924
2007-06-30 14:00:00,42.26200000000002,8.681999999999999,28867.310000000016,177.79999999999995,0.0,54.0,0.0,2.1457673e-08,0.82876587,294.4934,0.0,5.1245728
2007-06-30 16:00:00,208.69200000000004,23.87200000000001,28669.200000000015,893.2000000000006,1308.0,135.0,1197.0,7.152557e-09,0.18649292,294.8612,0.0,4.003458
2007-06-30 18:00:00,261.298,12.142000000000001,28813.83000000002,1092.4000000000003,1216.0,10.0,2118.0,0.0,0.06124878,294.58777,0.0,2.1993618
2007-06-30 20:00:00,245.032,30.55799999999999,28723.579999999984,1034.9999999999993,525.0,119.0,2091.0,0.0,0.28222656,292.59668,0.0,1.938382
2007-06-30 22:00:00,171.76999999999995,15.663999999999993,28741.289999999986,716.9999999999999,0.0,1.0,158.0,0.0,0.32556152,291.36633,0.0,2.4847176
2007-07-01 00:00:00,71.97799999999994,13.590000000000002,29061.849999999995,306.4000000000001,0.0,16.0,589.0,0.0,0.1293335,290.2459,0.0,2.8707619
2007-07-01 02:00:00,39.06400000000001,20.600000000000016,29665.93000000001,188.39999999999972,0.0,38.0,0.0,0.0,0.02218628,289.71875,0.0,3.169315
