time,Precipitation,CloudCover,Temperature,Snowfall,Wind
2007-06-12 08:00:00,3.443824e-09,1.0,288.95197,0.0,2.8189924
2007-06-12 10:00:00,6.6227384e-09,1.0,290.36737,0.0,2.740449
2007-06-12 12:00:00,9.404288e-09,1.0,292.59467,0.0,2.580647
2007-06-12 14:00:00,0.0,0.9924927,294.38477,0.0,3.2229037
2007-06-12 16:00:00,0.0,0.84680176,295.33386,0.0,2.8834534
2007-06-12 18:00:00,0.0,0.4441223,295.21338,0.0,2.049369
2007-06-12 20:00:00,0.0,0.22442627,291.49786,0.0,0.59943634
2007-06-12 22:00:00,0.0,0.17092896,289.47565,0.0,0.97700524
2007-06-13 00:00:00,0.0,0.13342285,287.60043,0.0,1.4633582
2007-06-13 02:00:00,3.8411883e-09,0.2084961,286.1324,0.0,0.8433268
2007-06-13 04:00:00,2.9140048e-09,0.29315186,286.5986,0.0,0.4338645
2007-06-13 06:00:00,8.60956e-09,0.22595215,288.67157,0.0,1.2344233
2007-06-13 08:00:00,0.0,0.4026184,292.59003,0.0,0.94131786
2007-06-13 10:00:00,5.033281e-09,0.51916504,295.33307,0.0,1.0476006
2007-06-13 12:00:00,0.0,0.11904907,297.1748,0.0,1.8461673
2007-06-13 14:00:00,2.3841857e-09,0.37582397,298.0838,0.0,2.0996294
2007-06-13 16:00:00,6.6227385e-10,0.3901062,297.58636,0.0,1.9414797
2007-06-13 18:00:00,6.106165e-08,0.18179321,295.14154,0.0,1.0824623
2007-06-13 20:00:00,0.0,0.0,292.4499,0.0,0.84023404
2007-06-13 22:00:00,0.0,0.01751709,290.73123,0.0,1.0507221
2007-06-14 00:00:00,0.0,0.012207031,289.44,0.0,1.6019402
2007-06-14 02:00:00,0.0,0.021270752,289.20346,0.0,1.1259179
2007-06-14 04:00:00,0.0,0.012481689,288.69513,0.0,1.2629617
2007-06-14 06:00:00,0.0,0.25656128,290.43817,0.0,2.4326406
2007-06-14 08:00:00,2.251731e-09,0.31027222,293.6375,0.0,3.1204002
2007-06-14 10:00:00,6.808175e-08,0.2406311,294.37393,0.0,3.8464544
2007-06-14 12:00:00,2.9961268e-07,0.102508545,292.45258,0.0,3.402213
2007-06-14 14:00:00,1.0331472e-07,0.78201294,294.06766,0.0,3.6725793
2007-06-14 16:00:00,5.1498415e-07,0.84988403,294.26654,0.0,3.2135854
2007-06-14 18:00:00,2.7431383e-07,0.14682007,291.7881,0.0,3.0617094
2007-06-14 20:00:00,1.7881394e-08,0.10494995,290.9308,0.0,1.1397103
2007-06-14 22:00:00,3.6464797e-07,0.49975586,290.0188,0.0,2.3209746
2007-06-15 00:00:00,2.319283e-07,1.0,289.27393,0.0,1.6859597
2007-06-15 02:00:00,3.589524e-08,0.96969604,288.95316,0.0,3.8915813
2007-06-15 04:00:00,8.07974e-09,0.704834,288.01447,0.0,4.623551
2007-06-15 06:00:00,0.0,0.595459,288.42786,0.0,4.509774
2007-06-15 08:00:00,1.3245477e-09,0.7537842,289.3492,0.0,5.8774867
2007-06-15 10:00:00,4.053116e-08,0.17623901,291.85187,0.0,6.140122
2007-06-15 12:00:00,4.503462e-09,0.21966553,293.643,0.0,7.251607
2007-06-15 14:00:00,7.7618495e-08,0.26538086,292.64825,0.0,8.41215
2007-06-15 16:00:00,5.4306453e-09,0.053466797,292.95294,0.0,6.4370675
2007-06-15 18:00:00,8.212195e-09,0.20031738,291.24362,0.0,6.065139
2007-06-15 20:00:00,0.0,0.23098755,289.1236,0.0,5.6831036
2007-06-15 22:00:00,0.0,0.19784546,287.9624,0.0,6.618516
2007-06-16 00:00:00,0.0,0.5021057,287.0755,0.0,5.967518
2007-06-16 02:00:00,0.0,0.41226196,287.26062,0.0,5.2053304
2007-06-16 04:00:00,7.152557e-09,0.59713745,287.2268,0.0,5.4630837
2007-06-16 06:00:00,2.6755863e-08,0.38186646,287.76746,0.0,6.674214
2007-06-16 08:00:00,1.07288365e-08,0.18560791,289.1964,0.0,6.69313
2007-06-16 10:00:00,2.3047129e-08,0.8361206,291.15274,0.0,6.7618117
2007-06-16 12:00:00,1.7351574e-08,0.7743225,292.70068,0.0,6.9253592
2007-06-16 14:00:00,1.11262e-08,0.3020935,293.31226,0.0,6.817576
2007-06-16 16:00:00,5.2981908e-09,0.17553711,291.99615,0.0,6.385639
2007-06-16 18:00:00,9.271834e-10,0.0675354,291.27307,0.0,3.6181507
2007-06-16 20:00:00,0.0,0.0769043,289.70087,0.0,2.9949114
2007-06-16 22:00:00,0.0,0.007507324,287.25262,0.0,2.591729
2007-06-17 00:00:00,0.0,0.029052734,286.04376,0.0,3.2038274
2007-06-17 02:00:00,0.0,0.0,284.7495,0.0,2.6063187
2007-06-17 04:00:00,0.0,0.0,283.85333,0.0,2.1838467
2007-06-17 06:00:00,0.0,0.0,286.34146,0.0,2.4879742
2007-06-17 08:00:00,0.0,0.055908203,290.30853,0.0,2.3378859
2007-06-17 10:00:00,0.0,0.0050354004,293.33258,0.0,2.4792557
2007-06-17 12:00:00,2.6490954e-10,0.4680786,295.15802,0.0,4.106381
2007-06-17 14:00:00,1.903375e-07,0.17654419,292.60168,0.0,3.865904
2007-06-17 16:00:00,3.7762854e-07,0.029052734,290.6089,0.0,3.5182297
2007-06-17 18:00:00,8.2241166e-07,1.0,289.93964,0.0,4.338688
2007-06-17 20:00:00,5.814764e-08,0.68652344,290.0116,0.0,5.609152
2007-06-17 22:00:00,2.6490954e-10,0.9961853,288.98636,0.0,4.7100115
2007-06-18 00:00:00,0.0,0.9907837,288.2379,0.0,3.4379978
2007-06-18 02:00:00,0.0,0.24554443,287.68497,0.0,2.5408196
2007-06-18 04:00:00,0.0,0.07885742,287.55536,0.0,3.1266916
2007-06-18 06:00:00,0.0,0.75094604,289.13248,0.0,4.644752
2007-06-18 08:00:00,2.3841857e-09,0.45812988,292.18536,0.0,4.909
2007-06-18 10:00:00,9.404288e-09,0.26345825,294.81854,0.0,5.037351
2007-06-18 12:00:00,4.7683715e-09,0.29086304,296.90918,0.0,5.3776083
2007-06-18 14:00:00,8.212195e-09,0.21560669,297.8979,0.0,4.9764977
2007-06-18 16:00:00,3.7272773e-07,0.15679932,295.59457,0.0,4.24743
2007-06-18 18:00:00,0.0,0.19122314,295.82477,0.0,2.17324
2007-06-18 20:00:00,0.0,0.02029419,292.67816,0.0,0.05800185
2007-06-18 22:00:00,0.0,0.049682617,291.30658,0.0,0.19175002
2007-06-19 00:00:00,6.6227385e-10,0.121520996,288.95483,0.0,0.7825193
2007-06-19 02:00:00,0.0,0.0,288.0374,0.0,1.8529915
2007-06-19 04:00:00,0.0,0.0,287.768,0.0,2.3810678
2007-06-19 06:00:00,0.0,0.0,290.24646,0.0,2.8010497
2007-06-19 08:00:00,0.0,0.0,293.46442,0.0,3.1834748
2007-06-19 10:00:00,0.0,0.0,297.58054,0.0,4.012496
2007-06-19 12:00:00,0.0,0.0,301.69745,0.0,4.7747498
2007-06-19 14:00:00,8.477105e-09,0.0,303.38544,0.0,5.298746
2007-06-19 16:00:00,2.3841857e-09,0.0,303.35336,0.0,3.2570128
2007-06-19 18:00:00,8.952618e-07,0.00030517578,298.371,0.0,2.214675
2007-06-19 20:00:00,1.9861593e-06,0.031280518,292.7984,0.0,2.212706
2007-06-19 22:00:00,9.4956823e-07,0.6164856,291.60413,0.0,0.51519966
2007-06-20 00:00:00,1.5894572e-09,0.0140686035,291.3174,0.0,3.9386616
2007-06-20 02:00:00,0.0,0.0,289.2713,0.0,4.5045514
2007-06-20 04:00:00,0.0,0.0,286.87817,0.0,3.6609495
2007-06-20 06:00:00,0.0,0.0,287.56226,0.0,3.7829933
2007-06-20 08:00:00,0.0,0.20126343,290.51062,0.0,4.4511104
2007-06-20 10:00:00,0.0,0.18310547,293.06024,0.0,3.3418036
2007-06-20 12:00:00,0.0,0.2645874,294.83423,0.0,3.6423492
2007-06-20 14:00:00,1.5894572e-09,0.033843994,296.57294,0.0,2.8379717
2007-06-20 16:00:00,0.0,0.040008545,296.64853,0.0,2.2859702
2007-06-20 18:00:00,1.8543668e-09,0.003753662,295.87524,0.0,1.2955762
2007-06-20 20:00:00,9.271834e-10,0.0718689,292.77414,0.0,0.4112737
2007-06-20 22:00:00,6.6227385e-10,0.0847168,291.22137,0.0,1.1877366
2007-06-21 00:00:00,3.0994414e-08,0.07342529,289.93262,0.0,0.830467
2007-06-21 02:00:00,6.503529e-08,0.20471191,288.74817,0.0,1.4713593
2007-06-21 04:00:00,6.106165e-08,0.31298828,287.91656,0.0,1.851602
2007-06-21 06:00:00,0.0,0.03564453,288.52344,0.0,2.8848298
2007-06-21 08:00:00,3.443824e-09,0.11630249,290.2246,0.0,3.9649124
2007-06-21 10:00:00,2.1192763e-08,0.16189575,292.69446,0.0,4.366134
2007-06-21 12:00:00,2.6755863e-08,0.13650513,294.3636,0.0,5.0760965
2007-06-21 14:00:00,1.3245477e-08,0.11999512,294.0905,0.0,5.631745
2007-06-21 16:00:00,1.0596382e-09,0.16418457,294.0147,0.0,5.416806
2007-06-21 18:00:00,7.947286e-10,0.1706543,292.91235,0.0,3.7034729
2007-06-21 20:00:00,0.0,0.10409546,290.84467,0.0,3.3434343
2007-06-21 22:00:00,0.0,0.004058838,288.77228,0.0,3.9376206
2007-06-22 00:00:00,0.0,0.004058838,287.89343,0.0,3.999802
2007-06-22 02:00:00,0.0,0.09689331,287.14075,0.0,4.2666745
2007-06-22 04:00:00,5.8280096e-09,0.4487915,286.87848,0.0,4.764154
2007-06-22 06:00:00,4.2200088e-07,0.5715332,287.1631,0.0,4.816414
2007-06-22 08:00:00,1.6596582e-07,1.0,287.94022,0.0,5.7436223
2007-06-22 10:00:00,9.907617e-08,0.9812622,288.81622,0.0,4.3777204
2007-06-22 12:00:00,7.563167e-08,0.23852539,290.4022,0.0,5.3099666
2007-06-22 14:00:00,6.577704e-07,0.1472168,290.5639,0.0,5.8474894
2007-06-22 16:00:00,5.9869556e-08,0.24578857,289.98758,0.0,6.292266
2007-06-22 18:00:00,1.139111e-08,0.19030762,290.03284,0.0,4.574092
2007-06-22 20:00:00,1.9338396e-08,0.30700684,288.92404,0.0,4.5745726
2007-06-22 22:00:00,8.212195e-09,0.43954468,287.99377,0.0,4.4224734
2007-06-23 00:00:00,1.8543668e-09,0.47988892,287.89923,0.0,4.353309
2007-06-23 02:00:00,7.947286e-10,0.65322876,287.34586,0.0,4.6297946
2007-06-23 04:00:00,5.298191e-10,0.9840088,287.2684,0.0,4.5330634
2007-06-23 06:00:00,6.887648e-09,0.9961853,287.76416,0.0,5.203001
2007-06-23 08:00:00,1.139111e-08,0.47427368,288.9242,0.0,5.117892
2007-06-23 10:00:00,8.477105e-09,0.17376709,291.00818,0.0,5.0484986
2007-06-23 12:00:00,2.3841857e-09,0.3204956,292.5267,0.0,5.0779934
2007-06-23 14:00:00,6.357829e-09,0.123168945,293.6769,0.0,5.5575085
2007-06-23 16:00:00,8.556578e-08,0.14224243,293.08902,0.0,5.4818826
2007-06-23 18:00:00,5.1392448e-08,0.08129883,292.21136,0.0,3.9749987
2007-06-23 20:00:00,0.0,0.37026978,290.5089,0.0,3.1799588
2007-06-23 22:00:00,2.3841857e-09,0.00030517578,288.92554,0.0,1.7302414
2007-06-24 00:00:00,0.0,0.04156494,287.61646,0.0,2.4177036
2007-06-24 02:00:00,0.0,0.0234375,286.5915,0.0,2.794961
2007-06-24 04:00:00,0.0,0.034057617,285.85974,0.0,2.8502777
2007-06-24 06:00:00,0.0,0.018463135,287.156,0.0,3.4852486
2007-06-24 08:00:00,1.3245477e-09,0.24951172,288.75433,0.0,4.892373
2007-06-24 10:00:00,1.3245477e-09,0.7138672,291.37482,0.0,4.745288
2007-06-24 12:00:00,2.0186107e-07,0.97210693,292.1245,0.0,5.5347896
2007-06-24 14:00:00,2.1855037e-08,0.27069092,293.33694,0.0,5.6480556
2007-06-24 16:00:00,0.0,0.29849243,295.9298,0.0,4.372647
2007-06-24 18:00:00,2.6490954e-09,0.015014648,295.6325,0.0,2.4564188
2007-06-24 20:00:00,2.3841857e-09,0.21276855,292.7384,0.0,3.476349
2007-06-24 22:00:00,0.0,0.054718018,290.85452,0.0,5.344619
2007-06-25 00:00:00,0.0,0.089416504,289.43192,0.0,4.823257
2007-06-25 02:00:00,2.3841857e-09,0.28851318,288.3006,0.0,5.3615212
2007-06-25 04:00:00,2.5166406e-08,0.9871826,287.64337,0.0,5.7870564
2007-06-25 06:00:00,2.945794e-07,0.25131226,287.75433,0.0,5.8776903
2007-06-25 08:00:00,3.1789145e-09,0.22155762,288.10788,0.0,6.0032153
2007-06-25 10:00:00,1.5232299e-08,0.30899048,289.8114,0.0,7.1516275
2007-06-25 12:00:00,1.8146302e-08,0.07876587,290.86227,0.0,8.569117
2007-06-25 14:00:00,2.78155e-09,0.11502075,291.72336,0.0,8.766571
2007-06-25 16:00:00,2.6490954e-10,0.105773926,291.4145,0.0,8.03451
2007-06-25 18:00:00,1.4570024e-08,0.2109375,289.21457,0.0,9.259003
2007-06-25 20:00:00,1.5258789e-07,0.9853821,286.17896,0.0,8.244062
2007-06-25 22:00:00,2.3735895e-07,1.0,285.60944,0.0,8.968666
2007-06-26 00:00:00,1.1973911e-07,0.9737549,286.0362,0.0,8.441041
2007-06-26 02:00:00,1.8371476e-07,0.9848938,286.16736,0.0,6.908747
2007-06-26 04:00:00,3.1815634e-07,0.8122864,286.02945,0.0,6.7079935
2007-06-26 06:00:00,3.523297e-08,1.0,286.09296,0.0,6.331182
2007-06-26 08:00:00,1.11262e-08,0.83691406,286.61508,0.0,5.5370855
2007-06-26 10:00:00,4.834599e-08,1.0,287.41653,0.0,5.7962675
2007-06-26 12:00:00,1.07288365e-08,0.961853,288.45734,0.0,5.236039
2007-06-26 14:00:00,2.251731e-09,0.15567017,289.0224,0.0,5.3183465
2007-06-26 16:00:00,1.721912e-09,0.31134033,289.068,0.0,4.2533126
2007-06-26 18:00:00,8.742014e-09,0.22845459,288.41998,0.0,3.0625336
2007-06-26 20:00:00,1.8411212e-08,0.2000122,286.29407,0.0,2.6000652
2007-06-26 22:00:00,2.9140048e-09,0.29595947,285.41562,0.0,2.8899984
2007-06-27 00:00:00,0.0,0.042541504,284.66498,0.0,3.2199683
2007-06-27 02:00:00,0.0,0.07467651,283.60425,0.0,3.0704873
2007-06-27 04:00:00,2.6490954e-10,0.19967651,283.42773,0.0,3.3182926
2007-06-27 06:00:00,9.271834e-10,0.2374878,284.4671,0.0,3.734873
2007-06-27 08:00:00,7.417467e-09,0.4237671,287.3282,0.0,4.229242
2007-06-27 10:00:00,1.7616484e-08,0.13723755,289.14728,0.0,4.495208
2007-06-27 12:00:00,1.4570024e-08,0.21237183,289.6572,0.0,4.8067646
2007-06-27 14:00:00,3.5100513e-08,0.37246704,289.90485,0.0,5.829125
2007-06-27 16:00:00,3.5497877e-08,0.29776,289.44107,0.0,4.6394644
2007-06-27 18:00:00,0.0,0.25442505,288.79865,0.0,4.416336
2007-06-27 20:00:00,1.7881394e-08,0.23217773,287.5467,0.0,3.73672
2007-06-27 22:00:00,5.9604646e-09,0.06817627,286.60425,0.0,4.624002
2007-06-28 00:00:00,6.225374e-09,0.016937256,286.20654,0.0,4.1279554
2007-06-28 02:00:00,1.5894572e-09,0.13571167,286.01422,0.0,3.9071112
2007-06-28 04:00:00,5.298191e-10,0.47305298,285.4773,0.0,4.0191264
2007-06-28 06:00:00,7.947286e-10,0.50772095,286.10608,0.0,4.102388
2007-06-28 08:00:00,3.5762786e-09,0.35476685,287.9256,0.0,5.002551
2007-06-28 10:00:00,3.7219788e-08,0.113983154,289.5856,0.0,4.637994
2007-06-28 12:00:00,2.1855037e-08,0.6392822,290.1487,0.0,5.0940666
2007-06-28 14:00:00,1.8543668e-08,0.5327759,291.32675,0.0,4.67517
2007-06-28 16:00:00,2.503395e-08,0.4250183,291.82056,0.0,4.568525
2007-06-28 18:00:00,0.0,0.29052734,291.38522,0.0,3.1535735
2007-06-28 20:00:00,3.973643e-10,0.31854248,290.00287,0.0,3.0508125
2007-06-28 22:00:00,0.0,0.7677307,288.99542,0.0,3.1949594
2007-06-29 00:00:00,0.0,0.030029297,287.56918,0.0,3.0726469
2007-06-29 02:00:00,1.3245477e-10,0.049102783,286.9079,0.0,3.6102507
2007-06-29 04:00:00,3.5762786e-09,0.042877197,286.48682,0.0,4.269171
2007-06-29 06:00:00,0.0,0.15188599,287.3216,0.0,4.819093
2007-06-29 08:00:00,2.609359e-08,0.9430237,288.9135,0.0,6.7263403
2007-06-29 10:00:00,3.8411883e-09,0.8463135,289.4975,0.0,6.1607604
2007-06-29 12:00:00,8.569823e-08,0.99905396,289.92712,0.0,5.0037293
2007-06-29 14:00:00,8.662542e-08,0.8859863,289.52826,0.0,5.010762
2007-06-29 16:00:00,5.298191e-10,0.98812866,291.15408,0.0,6.579884
2007-06-29 18:00:00,0.0,0.7562866,290.99603,0.0,5.3221583
2007-06-29 20:00:00,2.1457673e-08,0.4232483,290.12415,0.0,4.423496
2007-06-29 22:00:00,5.086263e-08,0.91122437,289.15503,0.0,3.9753938
2007-06-30 00:00:00,3.284878e-08,0.7103882,289.07996,0.0,4.0277505
2007-06-30 02:00:00,2.1192763e-09,0.7142639,288.7084,0.0,3.8692815
2007-06-30 04:00:00,5.298191e-10,0.6773071,287.91116,0.0,3.4432056
2007-06-30 06:00:00,5.298191e-10,0.7319946,288.88925,0.0,4.775815
2007-06-30 08:00:00,1.721912e-08,0.99935913,290.90778,0.0,4.781346
2007-06-30 10:00:00,3.390842e-08,0.996521,292.13095,0.0,3.818101
2007-06-30 12:00:00,5.5631002e-08,0.3774109,293.58453,0.0,5.0322924
2007-06-30 14:00:00,2.1457673e-08,0.82876587,294.4934,0.0,5.1245728
2007-06-30 16:00:00,7.152557e-09,0.18649292,294.8612,0.0,4.003458
2007-06-30 18:00:00,0.0,0.06124878,294.58777,0.0,2.1993618
2007-06-30 20:00:00,0.0,0.28222656,292.59668,0.0,1.938382
2007-06-30 22:00:00,0.0,0.32556152,291.36633,0.0,2.4847176
2007-07-01 00:00:00,0.0,0.1293335,290.2459,0.0,2.8707619
2007-07-01 02:00:00,0.0,0.02218628,289.71875,0.0,3.169315
2007-07-01 04:00:00,0.0,0.0,289.78476,0.0,3.8268626
2007-07-01 06:00:00,5.298191e-10,0.0012817383,290.75012,0.0,4.8158345
2007-07-01 08:00:00,2.6490954e-10,0.08999634,292.15793,0.0,4.8261933
2007-07-01 10:00:00,5.5631e-09,0.22128296,293.91595,0.0,5.503787
2007-07-01 12:00:00,1.1920929e-09,0.19906616,295.0703,0.0,6.6882086
2007-07-01 14:00:00,1.0596382e-09,0.22909546,295.53836,0.0,6.5350304
2007-07-01 16:00:00,2.6490954e-09,0.13372803,295.44846,0.0,6.684976
2007-07-01 18:00:00,8.212195e-09,0.18655396,293.8482,0.0,6.152583
2007-07-01 20:00:00,0.0,0.23971558,291.3006,0.0,4.9857116
2007-07-01 22:00:00,0.0,0.31170654,289.95166,0.0,5.6422853
2007-07-02 00:00:00,0.0,0.17098999,288.99542,0.0,5.226923
2007-07-02 02:00:00,2.6490954e-10,0.36450195,288.35657,0.0,5.1789494
2007-07-02 04:00:00,2.3841857e-09,0.26660156,288.2423,0.0,5.087904
2007-07-02 06:00:00,3.576279e-08,0.27908325,288.65265,0.0,5.303898
2007-07-02 08:00:00,1.2715658e-08,0.33538818,290.05066,0.0,5.761814
2007-07-02 10:00:00,3.417333e-08,0.20742798,291.33698,0.0,6.29365
2007-07-02 12:00:00,3.920661e-08,0.10070801,293.14264,0.0,7.1324263
2007-07-02 14:00:00,2.7550591e-08,0.1171875,293.62183,0.0,6.5569983
2007-07-02 16:00:00,5.8280096e-09,0.121917725,293.90375,0.0,6.321928
2007-07-02 18:00:00,1.8543668e-09,0.1625061,292.7146,0.0,5.270799
2007-07-02 20:00:00,2.1192763e-09,0.3109436,289.97638,0.0,4.473433
2007-07-02 22:00:00,3.8411883e-09,0.079956055,288.6842,0.0,4.5119805
2007-07-03 00:00:00,1.3245477e-09,0.012481689,288.158,0.0,4.9203157
2007-07-03 02:00:00,0.0,0.07034302,287.41107,0.0,4.459493
2007-07-03 04:00:00,2.9934778e-08,0.8653259,286.93674,0.0,4.8012624
2007-07-03 06:00:00,3.4862094e-07,0.9996948,286.2595,0.0,4.7074447
2007-07-03 08:00:00,3.1047398e-07,0.88534546,286.7909,0.0,5.313259
2007-07-03 10:00:00,2.6782354e-07,1.0,288.11594,0.0,5.2356367
2007-07-03 12:00:00,3.6822424e-08,0.8762207,290.55768,0.0,5.8475256
2007-07-03 14:00:00,5.748537e-08,0.25186157,293.21912,0.0,5.2151628
2007-07-03 16:00:00,7.618798e-07,0.20806885,291.1902,0.0,4.987018
2007-07-03 18:00:00,2.4133257e-07,0.18215942,290.50867,0.0,4.15182
2007-07-03 20:00:00,1.8967522e-07,0.12976074,288.88885,0.0,3.1202264
2007-07-03 22:00:00,5.8280096e-09,0.11752319,286.9402,0.0,4.341314
2007-07-04 00:00:00,2.6490954e-10,0.15750122,286.01926,0.0,5.0852747
2007-07-04 02:00:00,2.6490954e-10,0.28622437,285.64087,0.0,4.7752542
2007-07-04 04:00:00,1.4570024e-09,0.39813232,285.42157,0.0,5.012453
2007-07-04 06:00:00,1.7616484e-08,0.276886,286.12207,0.0,5.4010434
2007-07-04 08:00:00,8.742014e-09,0.47869873,288.2088,0.0,6.8043194
2007-07-04 10:00:00,8.34465e-09,0.41360474,289.4682,0.0,6.787428
2007-07-04 12:00:00,5.033281e-09,0.26260376,290.8194,0.0,7.3473325
2007-07-04 14:00:00,3.973643e-09,0.339386,290.6673,0.0,7.035236
2007-07-04 16:00:00,1.4570024e-08,0.1328125,291.44354,0.0,7.5644255
2007-07-04 18:00:00,2.6490954e-10,0.19003296,290.52026,0.0,5.7183986
2007-07-04 20:00:00,0.0,0.22402954,288.68268,0.0,4.936541
2007-07-04 22:00:00,0.0,0.101257324,287.55722,0.0,5.2740755
2007-07-05 00:00:00,0.0,0.39523315,286.7831,0.0,5.5309486
2007-07-05 02:00:00,0.0,0.98187256,286.82623,0.0,5.926137
2007-07-05 04:00:00,0.0,1.0,287.12735,0.0,6.35561
2007-07-05 06:00:00,5.298191e-10,1.0,287.36243,0.0,5.2483225
2007-07-05 08:00:00,1.0225508e-07,0.8796997,288.4669,0.0,7.417849
2007-07-05 10:00:00,5.4571363e-08,0.71084595,290.30246,0.0,5.8298235
2007-07-05 12:00:00,5.1259995e-08,0.32885742,291.48367,0.0,6.1631756
2007-07-05 14:00:00,6.6227385e-10,0.58358765,291.95673,0.0,6.4284716
2007-07-05 16:00:00,0.0,0.037139893,292.08698,0.0,6.1762595
2007-07-05 18:00:00,7.112821e-08,0.426239,289.35577,0.0,5.201002
2007-07-05 20:00:00,4.503462e-09,1.0,287.4007,0.0,6.015771
2007-07-05 22:00:00,1.5894572e-09,1.0,288.08917,0.0,6.550973
2007-07-06 00:00:00,5.695555e-09,1.0,288.36676,0.0,6.3756614
2007-07-06 02:00:00,1.4040205e-08,0.988739,288.80194,0.0,5.8301015
2007-07-06 04:00:00,4.2650434e-08,0.9828186,289.03113,0.0,5.577041
2007-07-06 06:00:00,4.9008264e-09,0.9871826,288.14627,0.0,5.8564377
2007-07-06 08:00:00,0.0,0.7729187,288.8822,0.0,6.883037
2007-07-06 10:00:00,0.0,0.6006775,291.32233,0.0,5.71386
2007-07-06 12:00:00,0.0,0.99905396,293.20697,0.0,6.7546577
2007-07-06 14:00:00,0.0,0.6739502,294.47778,0.0,6.9906497
2007-07-06 16:00:00,0.0,0.3934021,294.36444,0.0,6.4842167
2007-07-06 18:00:00,0.0,0.019683838,293.10394,0.0,4.6956306
2007-07-06 20:00:00,0.0,0.0,290.1361,0.0,2.6516378
2007-07-06 22:00:00,0.0,0.0,287.21204,0.0,0.9433782
2007-07-07 00:00:00,0.0,0.0,285.63535,0.0,1.0202285
2007-07-07 02:00:00,0.0,0.021575928,285.25,0.0,1.3021637
2007-07-07 04:00:00,0.0,0.041290283,286.38428,0.0,1.3638527
2007-07-07 06:00:00,0.0,0.04159546,287.03085,0.0,1.7728835
2007-07-07 08:00:00,0.0,0.057861328,288.8913,0.0,1.7616463
2007-07-07 10:00:00,0.0,0.10385132,290.0832,0.0,1.2269734
2007-07-07 12:00:00,0.0,0.025970459,291.33118,0.0,1.9103028
2007-07-07 14:00:00,0.0,0.21466064,293.8423,0.0,2.622698
2007-07-07 16:00:00,0.0,1.0,294.26538,0.0,2.7620819
2007-07-07 18:00:00,0.0,0.9656067,293.59576,0.0,1.7483631
2007-07-07 20:00:00,0.0,0.92926025,291.3778,0.0,0.91575176
2007-07-07 22:00:00,0.0,0.81832886,289.59637,0.0,2.0731924
2007-07-08 00:00:00,0.0,0.6367798,288.4997,0.0,1.8205277
2007-07-08 02:00:00,9.271834e-10,0.5383301,287.3639,0.0,1.4505184
2007-07-08 04:00:00,0.0,0.98062134,287.22144,0.0,1.7150334
2007-07-08 06:00:00,0.0,0.96380615,287.87665,0.0,2.238317
2007-07-08 08:00:00,7.947286e-10,0.08029175,290.39545,0.0,2.509388
2007-07-08 10:00:00,1.0596382e-09,0.53253174,292.35373,0.0,1.8835791
2007-07-08 12:00:00,2.5696224e-08,1.0,292.02924,0.0,2.8742352
2007-07-08 14:00:00,7.8678134e-08,0.44482422,289.30975,0.0,4.493938
2007-07-08 16:00:00,9.4572705e-08,0.55926514,288.32477,0.0,3.65646
2007-07-08 18:00:00,7.576413e-08,0.9127197,287.72748,0.0,2.3373985
2007-07-08 20:00:00,0.0,0.3005066,287.18958,0.0,1.2362412
2007-07-08 22:00:00,0.0,0.10501099,285.67444,0.0,0.9427893
2007-07-09 00:00:00,0.0,0.23721313,284.7554,0.0,1.7248266
2007-07-09 02:00:00,0.0,0.07751465,283.62927,0.0,1.611941
2007-07-09 04:00:00,0.0,0.045013428,283.06,0.0,1.3108329
2007-07-09 06:00:00,4.1060977e-09,0.108673096,285.20612,0.0,2.2672656
2007-07-09 08:00:00,1.7616484e-08,0.23345947,287.77234,0.0,3.134011
2007-07-09 10:00:00,7.4439576e-08,0.6062622,289.03226,0.0,3.2915773
2007-07-09 12:00:00,7.006857e-08,0.1411438,288.6633,0.0,4.518576
2007-07-09 14:00:00,1.04109446e-07,0.23562622,288.47217,0.0,3.635895
2007-07-09 16:00:00,5.2584543e-08,0.06817627,289.34143,0.0,4.5547175
2007-07-09 18:00:00,9.271834e-10,0.29623413,288.50687,0.0,3.134098
2007-07-09 20:00:00,0.0,0.17593384,286.97766,0.0,3.0949934
2007-07-09 22:00:00,1.3245477e-10,0.1434021,285.12732,0.0,3.1774874
2007-07-10 00:00:00,0.0,0.10189819,284.84406,0.0,3.4573207
2007-07-10 02:00:00,0.0,0.19754028,284.66013,0.0,3.306552
2007-07-10 04:00:00,3.231896e-08,0.23339844,284.8634,0.0,3.5643225
2007-07-10 06:00:00,2.5325352e-07,0.328125,285.07297,0.0,3.8741949
2007-07-10 08:00:00,1.3669332e-07,1.0,285.43933,0.0,4.2279434
2007-07-10 10:00:00,1.5947553e-07,0.99746704,286.29785,0.0,4.214135
2007-07-10 12:00:00,3.8411883e-08,0.9000244,287.4511,0.0,3.564395
2007-07-10 14:00:00,4.45048e-08,0.89468384,289.73352,0.0,3.094861
2007-07-10 16:00:00,6.887648e-08,0.7315674,290.94034,0.0,2.4183323
2007-07-10 18:00:00,5.6107837e-07,0.117248535,288.8927,0.0,2.2621734
2007-07-10 20:00:00,2.6490954e-10,0.24813843,287.48468,0.0,1.2837882
2007-07-10 22:00:00,1.3245477e-10,0.15722656,286.153,0.0,2.463843
2007-07-11 00:00:00,2.6490954e-10,0.20349121,285.32166,0.0,2.2500355
